,protocol_type,protocol_name,Algorithm,Simulation_Number,Task Id,Mission Id,Task Importance,Max Players,Initial Workload,Arrival Delay,Abandonment Counter,Total Time In System,Total Time Since First Arrival,Time Taken (In System) Relative To Optimal,Time Taken (First Arrival) Relative To Optimal,Cap,Is Done,Abandonment Penalty,Delay Penalty,Utility,map_size,max_nclo,converge_threshold,Time Stamp,pace of tasks,central_location_multiplier_list
11,Delay,Pois(1000000^d),FMC_TA centralized,5,12,34,74092.58608418176,5,137229.30488988236,213744.74346347185,2,701003.2790600883,487258.53559661645,0.03915225762535111,0.05632710147267261,14818.51721683635,True,156.88899945867212,0.798354484577516,11673.54067539176,1000000X1000000,100000000,1e-05,,100000,1.1
12,Delay,Pois(1000000^d),FMC_TA centralized,5,8,20,86398.46606081064,5,131301.28852220217,96690.07423017427,3,287110.1647740508,190420.09054387655,0.09146404734610028,0.1379069699496312,24029.069110181772,True,330.8308436717219,0.9031440984801878,21370.881115161523,1000000X1000000,100000000,1e-05,,100000,1.1
13,Delay,Pois(1000000^d),FMC_TA centralized,5,8,21,86398.46606081064,5,114451.84154685766,96690.07423017427,3,519892.3350557553,423202.26082558103,0.044029055182967215,0.05408848304523965,19912.981517190776,True,518.3907963648638,0.9031440984801878,17465.900944031044,1000000X1000000,100000000,1e-05,,100000,1.1
14,Delay,Pois(1000000^d),FMC_TA centralized,5,8,22,86398.46606081064,5,131232.05607744734,96690.07423017427,4,729172.0066558007,632481.9324256264,0.035994814633468035,0.04149748770661648,17279.693212162132,True,345.65167348784036,0.9031440984801878,15260.40127462455,1000000X1000000,100000000,1e-05,,100000,1.1
15,Delay,Pois(1000000^d),FMC_TA centralized,5,5,11,45249.36734138374,5,141779.1239242711,58336.177017406866,2,133072.53059531332,74736.35357790646,0.21308548547173176,0.379411403250971,17608.659441893145,True,142.01111839881787,0.9403874602216481,16416.95141207102,1000000X1000000,100000000,1e-05,,100000,1.1
16,Delay,Pois(1000000^d),FMC_TA centralized,5,5,12,45249.36734138374,5,129239.84518391552,58336.177017406866,0,246646.41926858528,188310.24225117842,0.10479766587908983,0.13726268272920428,9049.87346827675,True,0.0,0.9403874602216481,8510.387526160051,1000000X1000000,100000000,1e-05,,100000,1.1
17,Delay,Pois(1000000^d),FMC_TA centralized,5,5,13,45249.36734138374,5,118845.95591720076,58336.177017406866,1,767297.5962222938,708961.4192048869,0.030977799618381676,0.03352677668990469,9049.87346827675,True,90.49873468276748,0.9403874602216481,8419.888791477284,1000000X1000000,100000000,1e-05,,100000,1.1
18,Delay,Pois(1000000^d),FMC_TA centralized,5,19,55,97366.03728174842,5,188984.58990462718,140145.34976131143,2,258292.4312976657,118147.08153635426,0.14633381934976977,0.3199141061245359,36128.591283944996,True,301.36805879654213,0.8627262348648761,30867.715470573305,1000000X1000000,100000000,1e-05,,100000,1.1
19,Delay,Pois(1000000^d),FMC_TA centralized,5,19,53,97366.03728174842,5,185851.18323519826,140145.34976131143,6,281601.43108451087,141456.08132319944,0.13199590820220145,0.2627687427740412,44407.7593363488,True,1168.392447380981,0.8627262348648761,37143.34656365276,1000000X1000000,100000000,1e-05,,100000,1.1
20,Delay,Pois(1000000^d),FMC_TA centralized,5,19,54,97366.03728174842,5,105298.30665337174,140145.34976131143,4,302735.33599204756,162589.98623073613,0.06956459595858858,0.12952618927458406,19473.207456349694,True,738.6646356545599,0.8627262348648761,16061.38231390464,1000000X1000000,100000000,1e-05,,100000,1.1
21,Delay,Pois(1000000^d),FMC_TA centralized,5,2,2,19958.87063541001,5,112275.7553141961,67797.105282063,2,115455.08622435137,47657.98094228837,0.1944925234320518,0.47117294142257893,10795.176834847189,True,71.41943283202315,0.9310601650062411,9979.539692292352,1000000X1000000,100000000,1e-05,,100000,1.1
22,Delay,Pois(1000000^d),FMC_TA centralized,5,2,4,19958.87063541001,5,109205.45310638654,67797.105282063,0,475266.7309899201,407469.6257078571,0.045955437646108946,0.05360176377155701,3991.7741270820015,True,0.0,0.9310601650062411,3716.5818774286126,1000000X1000000,100000000,1e-05,,100000,1.1
23,Delay,Pois(1000000^d),FMC_TA centralized,5,2,3,19958.87063541001,5,118066.32842548055,67797.105282063,9,1221600.9519953635,1153803.8467133006,0.019329770205668385,0.020465580655117697,3991.7741270820015,True,286.83238368083437,0.9310601650062411,3429.749493747778,1000000X1000000,100000000,1e-05,,100000,1.1
24,Delay,Pois(1000000^d),FMC_TA centralized,5,20,56,32011.834498159984,5,104527.5596934135,52084.277632538346,3,142100.9899263878,90016.71229384944,0.14711728573820865,0.23224034077626612,8179.960662445838,True,24.446108381178547,0.9466022699681633,7718.7232229403335,1000000X1000000,100000000,1e-05,,100000,1.1
25,Delay,Pois(1000000^d),FMC_TA centralized,5,20,57,32011.834498159984,5,122056.68386203285,52084.277632538346,0,301887.27177583217,249802.99414329382,0.08086242466868004,0.0977223545943711,6402.366899631997,True,0.0,0.9466022699681633,6060.49504036068,1000000X1000000,100000000,1e-05,,100000,1.1
26,Delay,Pois(1000000^d),FMC_TA centralized,5,20,58,32011.834498159984,5,124696.75627366963,52084.277632538346,0,304514.2441874689,252429.96655493055,0.08189880023930982,0.09879711032369426,6402.366899631998,True,0.0,0.9466022699681633,6060.495040360682,1000000X1000000,100000000,1e-05,,100000,1.1
27,Delay,Pois(1000000^d),FMC_TA centralized,5,4,8,60129.53785904575,5,128016.61101184608,72691.82296956607,4,216438.59541747457,143746.7724479085,0.11829369966564698,0.17811406660728638,19775.192759405632,True,448.5471669006454,0.9262709546518677,17868.639508778713,1000000X1000000,100000000,1e-05,,100000,1.1
28,Delay,Pois(1000000^d),FMC_TA centralized,5,4,9,60129.53785904575,5,100324.05346699173,72691.82296956607,4,798231.3864047758,725539.5634352097,0.02513658449809898,0.02765501938777474,12025.907571809148,True,195.82185983832167,0.9262709546518677,10943.427027256463,1000000X1000000,100000000,1e-05,,100000,1.1
29,Delay,Pois(1000000^d),FMC_TA centralized,5,4,10,60129.53785904575,5,125907.9033238019,72691.82296956607,5,1314756.4725166156,1242064.6495470495,0.019153037989278386,0.02027396937344887,12025.907571809154,True,601.2953785904575,0.9262709546518677,10537.953508504332,1000000X1000000,100000000,1e-05,,100000,1.1
30,Delay,Pois(1000000^d),FMC_TA centralized,5,3,5,90790.02465766732,5,152859.61029327358,94460.84860602468,4,331562.7279918685,237101.87938584381,0.09220554506779328,0.12894002416954278,18158.004931533465,True,666.5526663230768,0.9052678273998657,15771.30500796227,1000000X1000000,100000000,1e-05,,100000,1.1
31,Delay,Pois(1000000^d),FMC_TA centralized,5,3,6,90790.02465766732,5,148698.0467099566,94460.84860602468,6,1009706.5087999761,915245.6601939515,0.029453716582788482,0.032493581379767635,18158.004931533458,True,323.2721649737632,0.9052678273998657,16114.585509311577,1000000X1000000,100000000,1e-05,,100000,1.1
32,Delay,Pois(1000000^d),FMC_TA centralized,5,3,7,90790.02465766732,5,120389.90068691252,94460.84860602468,2,1329242.1479782395,1234781.2993722148,0.018114066104512865,0.019499793323420257,18158.004931533458,True,244.11089822054203,0.9052678273998657,16193.746776064798,1000000X1000000,100000000,1e-05,,100000,1.1
33,Delay,Pois(1000000^d),FMC_TA centralized,5,10,26,97051.32855464838,5,180075.87347863926,152673.26287758595,2,256974.49382722646,104301.2309496405,0.1401507758974017,0.3452996131284104,35745.66830791385,True,388.2053142185935,0.851413527617772,30046.140236877134,1000000X1000000,100000000,1e-05,,100000,1.1
34,Delay,Pois(1000000^d),FMC_TA centralized,5,10,28,97051.32855464838,5,175128.35486221404,152673.26287758595,2,449811.3157883308,297138.05291074485,0.07786747407867559,0.11787676007611154,19410.265710929678,True,53.47831138183365,0.851413527617772,16472.684489559084,1000000X1000000,100000000,1e-05,,100000,1.1
35,Delay,Pois(1000000^d),FMC_TA centralized,5,10,27,97051.32855464838,5,133558.115099222,152673.26287758595,12,1365723.5664619117,1213050.3035843256,0.019558586873509407,0.022020210489966323,27157.529258464874,True,2329.231885311561,0.851413527617772,20793.055902020875,1000000X1000000,100000000,1e-05,,100000,1.1
36,Delay,Pois(1000000^d),FMC_TA centralized,5,22,63,10878.397338585988,5,102472.69420496564,221611.9178267822,0,272868.66492926516,51256.74710248294,0.0751077037237158,0.39984080144641765,4350.492678106325,True,0.0,0.7917643578686966,3444.5650416933204,1000000X1000000,100000000,1e-05,,100000,1.1
37,Delay,Pois(1000000^d),FMC_TA centralized,5,22,62,10878.397338585988,5,108374.80420821757,221611.9178267822,0,275849.019930891,54237.10210410878,0.0785754498858607,0.3996334612427884,4350.49568850357,True,0.0,0.7917643578686966,3444.567425218562,1000000X1000000,100000000,1e-05,,100000,1.1
38,Delay,Pois(1000000^d),FMC_TA centralized,5,22,64,10878.397338585988,5,108379.00071172694,221611.9178267822,0,308021.24978950317,86409.33196272096,0.0703711193859459,0.25085022242385635,3059.1029592320547,True,0.0,0.7917643578686966,2422.088690170597,1000000X1000000,100000000,1e-05,,100000,1.1
39,Delay,Pois(1000000^d),FMC_TA centralized,5,14,38,34297.34529126872,5,121693.13189124256,191689.32455662068,1,305429.69912406465,113740.37456744397,0.07968650870576352,0.21398405333909443,8900.88249556693,True,68.59469058253744,0.8171236404974688,7204.526817835307,1000000X1000000,100000000,1e-05,,100000,1.1
40,Delay,Pois(1000000^d),FMC_TA centralized,5,14,40,34297.34529126872,5,122826.15419529105,191689.32455662068,2,661255.7081558733,469566.3835992527,0.037149366782127824,0.05231471352519816,6859.469058253744,True,117.98975360462344,0.8171236404974688,5487.04457515542,1000000X1000000,100000000,1e-05,,100000,1.1
41,Delay,Pois(1000000^d),FMC_TA centralized,5,14,39,34297.34529126872,5,128172.52219145946,191689.32455662068,10,1360421.833530479,1168732.5089738583,0.01884305573938554,0.021933594078596196,6859.4690582537405,True,465.5061619106486,0.8171236404974688,5139.528166849392,1000000X1000000,100000000,1e-05,,100000,1.1
42,Delay,Pois(1000000^d),FMC_TA centralized,5,9,23,81559.25734087084,5,163429.07997981933,187705.61524195396,1,250176.92306579647,62471.30782384251,0.13065080342109534,0.5232132499631958,45669.384565855784,True,163.1185146817417,0.8205605258522399,37311.37570002505,1000000X1000000,100000000,1e-05,,100000,1.1
43,Delay,Pois(1000000^d),FMC_TA centralized,5,9,25,81559.25734087084,5,160150.3721049602,187705.61524195396,3,587812.4410508616,400106.8258089076,0.05449029687723227,0.08005380652088578,16311.851468174165,True,125.73645446795086,0.8205605258522399,13259.124963880673,1000000X1000000,100000000,1e-05,,100000,1.1
44,Delay,Pois(1000000^d),FMC_TA centralized,5,9,24,81559.25734087084,5,136777.8519598899,187705.61524195396,9,1530964.1095088907,1343258.4942669368,0.017868198360804957,0.02036508275118474,32623.7029363483,True,1468.0666321356753,0.8205605258522399,25301.65620456155,1000000X1000000,100000000,1e-05,,100000,1.1
45,Delay,Pois(1000000^d),FMC_TA centralized,5,18,50,2652.9097459438767,5,101040.53341171311,161325.7065914392,4,262366.2400031523,101040.53341171308,0.07702251128841815,0.20000000000000007,530.5819491887752,True,15.860456496828625,0.8436870927181576,431.78468566298227,1000000X1000000,100000000,1e-05,,100000,1.1
46,Delay,Pois(1000000^d),FMC_TA centralized,5,18,51,2652.9097459438767,5,101310.94453766687,161325.7065914392,1,302911.92724110954,141586.22064967034,0.06689135384030366,0.14310848057501668,530.5819491887753,True,3.772533430252987,0.8436870927181576,443.87260872955807,1000000X1000000,100000000,1e-05,,100000,1.1
47,Delay,Pois(1000000^d),FMC_TA centralized,5,18,52,2652.9097459438767,5,102115.21657776379,161325.7065914392,3,922376.3547773072,761050.648185868,0.022141768064385788,0.02683532740460255,530.5819491887747,True,15.91745847566326,0.8436870927181576,431.72768368414734,1000000X1000000,100000000,1e-05,,100000,1.1
48,Delay,Pois(1000000^d),FMC_TA centralized,5,7,17,94355.63971037704,5,143172.46109928357,186901.28524457273,0,263157.2825229485,76255.99727837578,0.10881132357551099,0.3755047896800205,37525.259935268936,True,0.0,0.8212562015109075,30817.85243514841,1000000X1000000,100000000,1e-05,,100000,1.1
49,Delay,Pois(1000000^d),FMC_TA centralized,5,7,18,94355.63971037704,5,183603.18810073755,186901.28524457273,4,807245.7836227828,620344.49837821,0.04548879457177402,0.059193944197373644,37741.032776726424,True,754.8451176830164,0.8212562015109075,30240.212101629986,1000000X1000000,100000000,1e-05,,100000,1.1
50,Delay,Pois(1000000^d),FMC_TA centralized,5,7,19,94355.63971037704,5,124715.50321201769,186901.28524457273,5,1633211.7070091662,1446310.4217645936,0.015272423370072957,0.017246021508972684,18871.12794207541,True,943.5563971037705,0.8212562015109075,14554.47445483143,1000000X1000000,100000000,1e-05,,100000,1.1
51,Delay,Pois(1000000^d),FMC_TA centralized,5,16,44,16216.216381575465,5,108100.67017478836,239286.78592202323,7,300103.4275358416,60816.641613818356,0.07204227626615681,0.35549700643195803,6080.480223310875,True,227.0270293420565,0.7771562992185437,4498.456478477768,1000000X1000000,100000000,1e-05,,100000,1.1
52,Delay,Pois(1000000^d),FMC_TA centralized,5,16,46,16216.216381575465,5,103163.01574483665,239286.78592202323,3,738349.6423963138,499062.8564742906,0.027944217704235913,0.04134269437467187,3243.2432763150896,True,97.29729828945278,0.7771562992185437,2423.2096437970067,1000000X1000000,100000000,1e-05,,100000,1.1
53,Delay,Pois(1000000^d),FMC_TA centralized,5,16,45,16216.216381575465,5,101112.40667628555,239286.78592202323,14,1097384.921658451,858098.1357364277,0.018427883358097693,0.02356663007769151,3243.2432763150896,True,391.0981976742404,0.7771562992185437,2129.408744412219,1000000X1000000,100000000,1e-05,,100000,1.1
54,Delay,Pois(1000000^d),FMC_TA centralized,5,23,67,74232.35325204584,5,115475.13736008239,138212.00932184188,0,183544.1199689079,45332.11064706603,0.125828206732685,0.5094628761458568,44538.949104457446,True,0.0,0.8644853798174212,38503.27033323569,1000000X1000000,100000000,1e-05,,100000,1.1
55,Delay,Pois(1000000^d),FMC_TA centralized,5,23,65,74232.35325204584,5,134796.86448940524,138212.00932184188,5,260120.42485558474,121908.41553374287,0.10364189168477837,0.2211444778430329,17685.527476758147,True,430.59893866386494,0.8644853798174212,14858.28099935284,1000000X1000000,100000000,1e-05,,100000,1.1
56,Delay,Pois(1000000^d),FMC_TA centralized,5,23,66,74232.35325204584,5,104946.81138704959,138212.00932184188,5,413334.014380062,275122.0050582201,0.05078063151635551,0.07629110682356448,40524.81146572374,True,742.3235325204585,0.8644853798174212,34290.783499455116,1000000X1000000,100000000,1e-05,,100000,1.1
57,Delay,Pois(1000000^d),FMC_TA centralized,5,17,47,4246.004376105272,5,103946.97465966448,121444.98236455454,0,176222.99247120228,54778.01010664774,0.11797209115791303,0.37952081303168667,1912.9000304739695,True,0.0,0.8798929209432883,1683.1471952862462,1000000X1000000,100000000,1e-05,,100000,1.1
58,Delay,Pois(1000000^d),FMC_TA centralized,5,17,48,4246.004376105272,5,102878.66994814064,121444.98236455454,1,596507.6669818229,475062.6846172684,0.03449366224198946,0.04331161898393441,849.2008752210543,True,8.492008752210545,0.8798929209432883,738.7138298136399,1000000X1000000,100000000,1e-05,,100000,1.1
59,Delay,Pois(1000000^d),FMC_TA centralized,5,17,49,4246.004376105272,5,101747.95489499978,121444.98236455454,2,1151873.3791206,1030428.3967560453,0.017666517299441273,0.0197486705947388,849.200875221054,True,16.98401750442109,0.8798929209432883,730.2218210614291,1000000X1000000,100000000,1e-05,,100000,1.1
60,Delay,Pois(1000000^d),FMC_TA centralized,5,15,41,31188.02568101927,5,121227.62899353598,291619.1685902743,5,358245.6041556186,66626.43556534429,0.06767850189216883,0.3639024899497775,13010.739825758146,True,269.25166682295475,0.7354656376226009,9299.700395070027,1000000X1000000,100000000,1e-05,,100000,1.1
61,Delay,Pois(1000000^d),FMC_TA centralized,5,15,42,31188.02568101927,5,115839.70100801786,291619.1685902743,7,960681.9136162911,669062.7450260168,0.024116140705087896,0.034627455158488425,7063.224551413864,True,376.5427944359878,0.7354656376226009,4818.216153941218,1000000X1000000,100000000,1e-05,,100000,1.1
62,Delay,Pois(1000000^d),FMC_TA centralized,5,15,43,31188.02568101927,5,121058.93089185156,291619.1685902743,10,1481966.697898941,1190347.529308667,0.01633760476041505,0.020340098653736944,12474.653798507157,True,587.043530746291,0.7354656376226009,8587.635679293977,1000000X1000000,100000000,1e-05,,100000,1.1
63,Delay,Pois(1000000^d),FMC_TA centralized,5,24,69,7280.162429390602,5,102745.87940839177,157033.26053597475,0,203453.7949839211,46420.53444794635,0.10100168386292499,0.44267426314794295,3334.976563402328,True,0.0,0.8475113452809075,2826.4304737294046,1000000X1000000,100000000,1e-05,,100000,1.1
64,Delay,Pois(1000000^d),FMC_TA centralized,5,24,68,7280.162429390602,5,104253.05336659863,157033.26053597475,0,206830.17170973285,49796.9111737581,0.10081029523381939,0.41871293182352143,3107.9859404635004,True,0.0,0.8475113452809075,2634.0533455163677,1000000X1000000,100000000,1e-05,,100000,1.1
65,Delay,Pois(1000000^d),FMC_TA centralized,5,24,70,7280.162429390602,5,103178.20434650005,157033.26053597475,3,510900.6686413174,353867.40810534265,0.04039071024153905,0.05831461275223457,1456.0324858781212,True,39.49784986005747,0.8475113452809075,1194.5062010192132,1000000X1000000,100000000,1e-05,,100000,1.1
66,Delay,Pois(1000000^d),FMC_TA centralized,5,21,59,99981.34977499643,5,186993.57324679653,105991.72511340864,0,194429.52979259077,88437.80467918213,0.19235100084464885,0.4228815356173444,45107.82814842323,True,0.0,0.8943362748814498,40341.56699425344,1000000X1000000,100000000,1e-05,,100000,1.1
67,Delay,Pois(1000000^d),FMC_TA centralized,5,21,60,99981.34977499643,5,117134.27399858483,105991.72511340864,3,423607.21436454565,317615.489251137,0.05530324792711488,0.07375854009812936,36631.77354362079,True,565.9599074809145,0.8943362748814498,32195.163985821746,1000000X1000000,100000000,1e-05,,100000,1.1
68,Delay,Pois(1000000^d),FMC_TA centralized,5,21,61,99981.34977499643,5,103625.78881646773,105991.72511340864,3,886632.120575713,780640.3954623044,0.023375148815763823,0.0265489178932636,19996.26995499927,True,599.8880986499786,0.8943362748814498,17283.501484427925,1000000X1000000,100000000,1e-05,,100000,1.1
69,Delay,Pois(1000000^d),FMC_TA centralized,5,25,71,91470.2345084868,5,148895.84348225413,133527.63034851383,0,183166.74484259868,49639.114494084846,0.1625795595267092,0.5999133747641572,54877.2998349168,True,0.0,0.8687625815216966,47675.34467152249,1000000X1000000,100000000,1e-05,,100000,1.1
70,Delay,Pois(1000000^d),FMC_TA centralized,5,25,72,91470.2345084868,5,162326.45387724033,133527.63034851383,4,359436.07626493205,225908.44591641822,0.09032284992872737,0.14370994693779443,70916.03916156861,True,731.7618760678944,0.8687625815216966,60877.439377230185,1000000X1000000,100000000,1e-05,,100000,1.1
71,Delay,Pois(1000000^d),FMC_TA centralized,5,25,73,91470.2345084868,5,191156.48722710612,133527.63034851383,1,489247.7019476581,355720.07159914426,0.07814302917157366,0.10747579486744148,36587.63443407695,True,182.9404690169736,0.8687625815216966,31603.02727370384,1000000X1000000,100000000,1e-05,,100000,1.1
72,Delay,Pois(1000000^d),FMC_TA centralized,5,26,75,33029.461810270666,5,127195.35665407819,168921.99034376233,0,296117.34699784056,127195.35665407823,0.08590875066498942,0.19999999999999993,6605.892362054135,True,0.0,0.8369616063572631,5528.878282768004,1000000X1000000,100000000,1e-05,,100000,1.1
73,Delay,Pois(1000000^d),FMC_TA centralized,5,26,76,33029.461810270666,5,108281.92107105315,168921.99034376233,0,546695.4601537634,377773.4698100011,0.03961325050718285,0.05732637663810161,6605.892362054126,True,0.0,0.8369616063572631,5528.878282767997,1000000X1000000,100000000,1e-05,,100000,1.1
74,Delay,Pois(1000000^d),FMC_TA centralized,5,26,74,33029.461810270666,5,108861.82646305129,168921.99034376233,0,657300.4250805776,488378.4347368153,0.03312391786440913,0.04458093098304654,9587.312559696977,True,0.0,0.8369616063572631,8024.212520613146,1000000X1000000,100000000,1e-05,,100000,1.1
75,Delay,Pois(1000000^d),FMC_TA centralized,5,12,33,74092.58608418176,5,156518.83911555298,213744.74346347185,2,341747.75888948,128003.0154260082,0.09159904347239368,0.24455492488929415,20218.02345753654,True,167.5526606647978,0.798354484577516,15973.597035952915,1000000X1000000,100000000,1e-05,,100000,1.1
76,Delay,Pois(1000000^d),FMC_TA centralized,5,12,32,74092.58608418176,5,155134.24604945336,213744.74346347185,2,408397.9167211177,194653.17325764586,0.07597210450776601,0.15939554794117367,17453.357004018806,True,296.37034433672704,0.798354484577516,13637.595490754085,1000000X1000000,100000000,1e-05,,100000,1.1
77,Delay,Pois(1000000^d),FMC_TA centralized,5,12,34,74092.58608418176,5,137229.30488988236,213744.74346347185,2,701003.2790600883,487258.53559661645,0.03915225762535111,0.05632710147267261,14818.51721683635,True,156.88899945867212,0.798354484577516,11673.54067539176,1000000X1000000,100000000,1e-05,,100000,1.1
78,Delay,Pois(1000000^d),FMC_TA centralized,5,13,35,73201.08113552685,5,172240.36187874348,172454.9004827977,1,312369.36604166904,139914.46555887134,0.1102799317752351,0.24620808318961201,20135.538074966913,True,73.82387074210398,0.8338519816374422,16716.234454405225,1000000X1000000,100000000,1e-05,,100000,1.1
79,Delay,Pois(1000000^d),FMC_TA centralized,5,13,36,73201.08113552685,5,116540.33236106858,172454.9004827977,2,395095.9400370109,222641.03955421317,0.0589934345314465,0.10468899408160638,17747.622753128817,True,279.1953383500115,0.8338519816374422,14519.69506370021,1000000X1000000,100000000,1e-05,,100000,1.1
80,Delay,Pois(1000000^d),FMC_TA centralized,5,13,37,73201.08113552685,5,131695.09706958046,172454.9004827977,0,508714.93550873996,336260.03502594226,0.05177559685283424,0.07832931859381996,14640.216227105371,True,0.0,0.8338519816374422,12207.773312572452,1000000X1000000,100000000,1e-05,,100000,1.1
81,Delay,Pois(1000000^d),FMC_TA centralized,5,14,38,34297.34529126872,5,121693.13189124256,191689.32455662068,1,305429.69912406465,113740.37456744397,0.07968650870576352,0.21398405333909443,8900.88249556693,True,68.59469058253744,0.8171236404974688,7204.526817835307,1000000X1000000,100000000,1e-05,,100000,1.1
82,Delay,Pois(1000000^d),FMC_TA centralized,5,14,40,34297.34529126872,5,122826.15419529105,191689.32455662068,2,661255.7081558733,469566.3835992527,0.037149366782127824,0.05231471352519816,6859.469058253744,True,117.98975360462344,0.8171236404974688,5487.04457515542,1000000X1000000,100000000,1e-05,,100000,1.1
83,Delay,Pois(1000000^d),FMC_TA centralized,5,14,39,34297.34529126872,5,128172.52219145946,191689.32455662068,10,1360421.833530479,1168732.5089738583,0.01884305573938554,0.021933594078596196,6859.4690582537405,True,465.5061619106486,0.8171236404974688,5139.528166849392,1000000X1000000,100000000,1e-05,,100000,1.1
84,Delay,Pois(1000000^d),FMC_TA centralized,5,15,41,31188.02568101927,5,121227.62899353598,291619.1685902743,5,358245.6041556186,66626.43556534429,0.06767850189216883,0.3639024899497775,13010.739825758146,True,269.25166682295475,0.7354656376226009,9299.700395070027,1000000X1000000,100000000,1e-05,,100000,1.1
85,Delay,Pois(1000000^d),FMC_TA centralized,5,15,42,31188.02568101927,5,115839.70100801786,291619.1685902743,7,960681.9136162911,669062.7450260168,0.024116140705087896,0.034627455158488425,7063.224551413864,True,376.5427944359878,0.7354656376226009,4818.216153941218,1000000X1000000,100000000,1e-05,,100000,1.1
86,Delay,Pois(1000000^d),FMC_TA centralized,5,15,43,31188.02568101927,5,121058.93089185156,291619.1685902743,10,1481966.697898941,1190347.529308667,0.01633760476041505,0.020340098653736944,12474.653798507157,True,587.043530746291,0.7354656376226009,8587.635679293977,1000000X1000000,100000000,1e-05,,100000,1.1
87,Delay,Pois(1000000^d),FMC_TA centralized,5,16,44,16216.216381575465,5,108100.67017478836,239286.78592202323,7,300103.4275358416,60816.641613818356,0.07204227626615681,0.35549700643195803,6080.480223310875,True,227.0270293420565,0.7771562992185437,4498.456478477768,1000000X1000000,100000000,1e-05,,100000,1.1
